"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","celltype"
"ENSG000001617142",622.107079052182,-8.84295207685247,0.311600014482839,-28.3791773614936,3.65473191268236e-177,1.00173390394383e-174,"ENSG00000161714","oligodendrocyte precursor cell"
"ENSG000001686103",2121.7470506517,-4.14903742196058,0.146234330432694,-28.3725265447858,4.41487330457557e-177,1.19174822415634e-174,"ENSG00000168610","oligodendrocyte precursor cell"
"ENSG000001770453",204.659746571168,-9.69822408734843,0.345631593906595,-28.0594258694109,3.06531076540049e-173,8.15098158154852e-171,"ENSG00000177045","oligodendrocyte precursor cell"
"ENSG000001786054",213.829803987067,-10.3334648412718,0.368904562232416,-28.0112145502868,1.18637085782858e-172,3.10829164751087e-170,"ENSG00000178605","oligodendrocyte precursor cell"
"ENSG000001002435",1367.95091491652,-4.77891034861719,0.171460665243916,-27.8717590522516,5.87018472107451e-171,1.51569871000962e-168,"ENSG00000100243","oligodendrocyte precursor cell"
"ENSG000000050078",652.049844216397,-4.9744536507134,0.178567466741551,-27.8575584986775,8.72408859318765e-171,2.2204051768033e-168,"ENSG00000005007","oligodendrocyte precursor cell"
"ENSG000002316078",4001.88878492502,5.69829399822622,0.204763575332549,27.8286506229042,1.95311102499405e-170,4.90093324243577e-168,"ENSG00000231607","oligodendrocyte precursor cell"
"ENSG000000630467",2095.44616190401,-5.03161787766076,0.180947618934733,-27.8070411055016,3.56558647795398e-170,8.82284565155947e-168,"ENSG00000063046","oligodendrocyte precursor cell"
"ENSG000001809009",1180.09483977432,-5.88769246807377,0.212737966961177,-27.6757954970408,1.36590404871785e-168,3.33355431944619e-166,"ENSG00000180900","oligodendrocyte precursor cell"
"ENSG000001776942",3909.24650341447,4.98046482226552,0.180149922634708,27.646222376484,3.09846001387303e-168,7.45975183880567e-166,"ENSG00000177694","oligodendrocyte precursor cell"
"ENSG000001782095",3524.64652691918,-7.19701861074653,0.260467815101401,-27.6311244364096,4.70552379260679e-168,1.11778149185443e-165,"ENSG00000178209","oligodendrocyte precursor cell"
"ENSG000001437995",1200.97043047228,-5.93484391407594,0.215072968784605,-27.5945598724667,1.29320582279463e-167,3.03154670248804e-165,"ENSG00000143799","oligodendrocyte precursor cell"
"ENSG000000748008",4336.01852930463,-5.86569182196241,0.213798532835873,-27.4356037160711,1.031906062498e-165,2.38758940382653e-163,"ENSG00000074800","oligodendrocyte precursor cell"
"ENSG000002348574",377.550721718173,-9.19756829684582,0.335318728526098,-27.4293307065608,1.22595463351985e-165,2.8002061218961e-163,"ENSG00000234857","oligodendrocyte precursor cell"
"ENSG000001630418",1521.67125728688,-6.17120631881278,0.225430318082511,-27.375227836719,5.40990185611002e-165,1.2200355882083e-162,"ENSG00000163041","oligodendrocyte precursor cell"
"ENSG000001722704",3699.23918423428,-5.52752720385603,0.201928328112035,-27.3737085605405,5.63995271457127e-165,1.25601746953502e-162,"ENSG00000172270","oligodendrocyte precursor cell"
"ENSG000001355069",1537.69634426542,-4.847868173116,0.17744690334157,-27.3201057996728,2.44761776615913e-164,5.38355038541866e-162,"ENSG00000135506","oligodendrocyte precursor cell"
"ENSG000000550709",995.416296830459,-5.37470369932745,0.196938315921055,-27.2913052708442,5.37944874015279e-164,1.16878364334832e-161,"ENSG00000055070","oligodendrocyte precursor cell"
"ENSG000001370764",2265.58284603455,-6.75302383421429,0.247459366025013,-27.2894250991159,5.66306456708413e-164,1.21558022080929e-161,"ENSG00000137076","oligodendrocyte precursor cell"
"ENSG000001686158",4042.49048371139,-6.1406131352136,0.225229138242226,-27.2638486438179,1.13877707397848e-163,2.41529194642865e-161,"ENSG00000168615","oligodendrocyte precursor cell"
"ENSG000001649241",3152.61869702766,-4.54216487616986,0.166830667278923,-27.2261985776023,3.18072798068928e-163,6.66680584752472e-161,"ENSG00000164924","oligodendrocyte precursor cell"
"ENSG000000783694",3331.85483366177,-3.49166312347068,0.128369090922946,-27.2001857952438,6.46209950287034e-163,1.33870656678067e-160,"ENSG00000078369","oligodendrocyte precursor cell"
"ENSG000002130244",281.563405319395,-11.5590833746467,0.42623384569663,-27.1191119413681,5.86078541121807e-162,1.20018106765817e-159,"ENSG00000213024","oligodendrocyte precursor cell"
"ENSG000001373098",1111.28610110731,-6.70767363362058,0.247610740958797,-27.0895907328057,1.30595942619821e-161,2.64397422013037e-159,"ENSG00000137309","oligodendrocyte precursor cell"
"ENSG000002547726",5721.45535008739,-7.47510605960376,0.276027041045017,-27.0810643453757,1.64574291820288e-161,3.29444447535982e-159,"ENSG00000254772","oligodendrocyte precursor cell"
"ENSG000001116426",2147.17061344273,-4.85801404894356,0.179410971018446,-27.0775751414002,1.80905693038512e-161,3.58112869686014e-159,"ENSG00000111642","oligodendrocyte precursor cell"
"ENSG000001987525",1583.28266804355,-3.7545288587211,0.138660783736267,-27.0770780140851,1.83360663302077e-161,3.58983909603275e-159,"ENSG00000198752","oligodendrocyte precursor cell"
"ENSG000001387586",3140.71469944397,-5.42157013216992,0.200675160132301,-27.0166478431889,9.42117319940369e-161,1.82443067087583e-158,"ENSG00000138758","oligodendrocyte precursor cell"
"ENSG000000707565",3795.71900391531,-5.15252014144546,0.191400748954057,-26.9200625891086,1.27903582233595e-159,2.45024754954164e-157,"ENSG00000070756","oligodendrocyte precursor cell"
"ENSG000001989643",3620.38899987259,3.77134133500322,0.140197158766877,26.9002693647615,2.18033600316818e-159,4.13243257791962e-157,"ENSG00000198964","oligodendrocyte precursor cell"
"ENSG000001034955",732.973881463115,-10.3309071881436,0.384103275398932,-26.896170508866,2.43484448446015e-159,4.56623045633074e-157,"ENSG00000103495","oligodendrocyte precursor cell"
"ENSG000001817226",20029.9846845834,4.3343427002926,0.161249745433459,26.8796870881338,3.79505645969148e-159,7.04299227977745e-157,"ENSG00000181722","oligodendrocyte precursor cell"
"ENSG000001148675",1577.54201747381,-6.36465171484609,0.237231427407718,-26.8288724828498,1.48823498842992e-158,2.73344273751211e-156,"ENSG00000114867","oligodendrocyte precursor cell"
"ENSG000001526615",3009.63426219552,-9.50924236013995,0.354754923565946,-26.8051032655288,2.81762282682637e-158,5.122323294157e-156,"ENSG00000152661","oligodendrocyte precursor cell"
"ENSG000001226426",1166.69113262902,-5.69223443347232,0.212395784787151,-26.8001290099835,3.22006548885236e-158,5.7948168433731e-156,"ENSG00000122642","oligodendrocyte precursor cell"
